,BALANCE_FREQUENCY,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PRC_FULL_PAYMENT,TENURE,BALANCE_log,PURCHASES_log,ONEOFF_PURCHASES_log,INSTALLMENTS_PURCHASES_log,CASH_ADVANCE_log,PAYMENTS_log,MINIMUM_PAYMENTS_log
4411,1.0,0.083333,0.083333,0.0,0.4444446666666666,0.1300813008130081,0.0055865921787709,0.2320534223706177,0.166667,1,0.851534393056883,0.5356048037956307,0.544933490165008,0.0,0.769990678135608,0.8292531362553233,0.6373524043307593
4412,1.0,0.0,0.0,0.0,0.0555553333333333,0.008130081300813,0.0,0.0383973288814691,0.0,1,0.676593819650459,0.0,0.0,0.0,0.5232071062186353,0.5348198471039787,0.4555131864765679
4413,0.363636,0.0,0.0,0.0,0.1666666666666666,0.065040650406504,0.0,0.3489148580968281,0.25,1,0.7074472590156244,0.0,0.0,0.0,0.7545368724321979,0.9174599513247887,0.5783375309034728
4414,0.181818,0.0,0.0,0.0,0.0555553333333333,0.008130081300813,0.0,0.0984974958263773,1.0,1,0.3282105139734274,0.0,0.0,0.0,0.6712146688133327,0.8580332327071684,0.3565450393797531
4415,1.0,1.0,1.0,0.583333,0.0555553333333333,0.008130081300813,0.0558659217877095,0.2487479131886477,0.0,1,0.8032838987523271,0.6243895263917495,0.6257094530178414,0.4407757288039542,0.6590469908588755,0.7470716699078361,0.5843870014859904
4416,0.454545,0.333333,0.0,0.25,0.0,0.0,0.0111731843575419,0.2153589315525876,0.5,1,0.1802684071056247,0.4535972435148812,0.0,0.4888613023383478,0.0,0.4941774385252847,0.4191109903101349
4417,1.0,0.25,0.25,0.0,0.1666666666666666,0.032520325203252,0.0083798882681564,0.0984974958263773,0.0,1,0.7402508082339877,0.5239065052601595,0.5330314411080339,0.0,0.5707394746888884,0.5508672032437559,0.5369875326840036
4418,1.0,0.083333,0.083333,0.0,0.0555553333333333,0.008130081300813,0.0027932960893854,0.0450751252086811,0.0,1,0.7230379635276921,0.4216395267774622,0.4289832676818855,0.0,0.5076094464674703,0.5807963184077294,0.5440521931322886
4419,1.0,0.0,0.0,0.0,0.4444446666666666,0.1788617886178862,0.0,0.3489148580968281,0.0,1,0.905400361741246,0.0,0.0,0.0,0.8241918007255206,0.7369522912289934,0.7167670475070964
4420,0.818182,0.25,0.25,0.0,0.0,0.0,0.0139664804469273,0.0818030050083472,0.0,1,0.3971284130356458,0.5372830322372955,0.5466409484916132,0.0,0.0,0.5754979848259933,0.435947376318397
4421,1.0,0.333333,0.25,0.166667,0.0,0.0,0.0167597765363128,0.0517529215358931,0.0,1,0.7417950182240189,0.5443751371775308,0.5401701317963306,0.3890847026845141,0.0,0.596736641479641,0.5773458124975811
4422,1.0,1.0,0.5,0.916667,0.0,0.0,0.1005586592178771,0.1986644407345576,0.0,1,0.7290350069041927,0.7032391728068745,0.6565170310254693,0.6816689951098883,0.0,0.6116199497423416,0.5086310313809599
4423,1.0,0.0,0.0,0.0,0.1666666666666666,0.024390243902439,0.0,0.1452420701168614,0.0,1,0.5149589162369963,0.0,0.0,0.0,0.6198829331784627,0.5833873747490506,0.4583229675452976
4424,1.0,1.0,0.0,1.0,0.0,0.0,0.047486033519553,0.0651085141903172,0.0,1,0.7666076608951602,0.6008369132053528,0.0,0.64754784135474,0.0,0.6273970900309473,0.6059708395023853
4425,1.0,0.25,0.0,0.25,0.1111113333333333,0.016260162601626,0.0083798882681564,0.2320534223706177,0.0,1,0.83189371301726,0.4107401884624521,0.0,0.4426724066894937,0.6538661853139576,0.6213267469312536,0.6554452023647077
4426,1.0,0.0,0.0,0.0,0.5555553333333333,0.2195121951219512,0.0,0.332220367278798,0.0,1,0.931543309104484,0.0,0.0,0.0,0.8616019186504463,0.8743541099463075,0.7349101069819131
4427,0.818182,1.0,1.0,0.666667,0.0,0.0,0.0837988826815642,0.2487479131886477,0.5,1,0.4267767951434684,0.6392696115178974,0.5652949304545656,0.6373008994273323,0.0,0.6132571715796561,0.4347287727659095
4428,1.0,1.0,0.833333,1.0,0.0,0.0,0.3072625698324022,0.2053422370617696,0.75,1,0.6649390407491541,0.822950953950151,0.7354609664066212,0.8455950691634396,0.0,0.8052965996062951,0.4695582058200194
4429,1.0,0.0,0.0,0.0,0.1111113333333333,0.016260162601626,0.0,0.0484140233722871,0.0,1,0.7208230691178728,0.0,0.0,0.0,0.4947474541483921,0.5314221242717659,0.5111350705026793
4430,0.818182,0.5,0.0,0.416667,0.0,0.0,0.0335195530726257,0.2654424040066778,0.714286,1,0.5079051777823992,0.6565412137772223,0.0,0.7075827673000462,0.0,0.6841083811274531,0.4321683800854444
4431,1.0,0.0,0.0,0.0,0.0555553333333333,0.008130081300813,0.0,0.3823038397328882,0.0,1,0.6325652381655436,0.0,0.0,0.0,0.6372739794260286,0.6353278845475656,0.4781508187133618
4432,1.0,0.75,0.0,0.666667,0.0,0.0,0.0502793296089385,0.2654424040066778,0.0,1,0.626830166286622,0.614026913543815,0.0,0.6617632732946219,0.0,0.5397347274074967,0.454641240235576
4433,0.545455,0.083333,0.083333,0.0,0.0555553333333333,0.008130081300813,0.0027932960893854,0.2153589315525876,0.090909,1,0.7644983924678879,0.4694418516120154,0.4776181707400627,0.0,0.6734123557149859,0.8115858125079941,0.562114074138259
4434,1.0,1.0,0.166667,0.916667,0.0,0.0,0.0558659217877095,0.2320534223706177,0.083333,1,0.7521201954464863,0.6113580544410149,0.5817776337314241,0.5538204800206973,0.0,0.7131779951373787,0.5553134811597088
4435,0.818182,0.083333,0.083333,0.0,0.0,0.0,0.0027932960893854,0.0984974958263773,0.0,1,0.7447191784334666,0.3920322629310911,0.3988603309425141,0.0,0.0,0.761928336048332,0.58330502631122
4436,1.0,0.75,0.75,0.0,0.0,0.0,0.0810055865921787,0.1318864774624374,0.0,1,0.7957261692363923,0.6990911873094868,0.7112673335721597,0.0,0.0,0.6014165296241011,0.5923916617731128
4437,1.0,0.909091,0.909091,0.636364,0.4242426666666666,0.1707317073170731,0.0698324022346368,0.4991652754590985,0.090909,0,0.9462022586228392,0.6608910986623057,0.5929643546156699,0.6562648380209867,0.838558544635067,0.918050206154978,0.6961760188446501
4438,1.0,0.75,0.0,0.75,0.2777779999999999,0.073170731707317,0.0307262569832402,0.0317195325542571,0.166667,1,0.5820508281931693,0.5735799817845258,0.0,0.6181718714108323,0.6430021018211481,0.6844283148516761,0.4740954461398337
4439,1.0,0.0,0.0,0.0,0.1111113333333333,0.016260162601626,0.0,0.2153589315525876,0.0,1,0.81298397271115,0.0,0.0,0.0,0.6544985078489255,0.6397829044385193,0.6081552840519053
4440,1.0,1.0,0.5,1.0,0.0,0.0,0.1508379888268156,0.1986644407345576,0.0,1,0.7322946826029613,0.7360658352781017,0.7147485895029009,0.6745815776940766,0.0,0.6642410855758796,0.5072817479973742
4441,1.0,1.0,1.0,0.0,0.0,0.0,0.0335195530726257,0.0651085141903172,0.916667,1,0.4211375396682284,0.6078735151543582,0.6184609134281228,0.0,0.0,0.6069786338130297,0.4565894048026704
4442,0.875,0.125,0.125,0.0,0.3333333333333333,0.0813008130081301,0.0027932960893854,0.0818030050083472,0.0,0,0.7725855057675658,0.3743426236337338,0.3808625892983834,0.0,0.7727679960844036,0.5474437422038237,0.5351964760920384
4443,0.818182,0.333333,0.333333,0.0,0.0,0.0,0.0111731843575419,0.2654424040066778,0.0,1,0.7984026453424563,0.5368487681511659,0.5461991207812735,0.0,0.0,0.7713046395486334,0.6078440212758001
4444,1.0,0.833333,0.166667,0.583333,0.2777779999999999,0.048780487804878,0.0307262569832402,0.1986644407345576,0.0,1,0.7482455517366295,0.6113605661842767,0.5704759097656246,0.5729635938326201,0.7477055140757747,0.7567713737682542,0.5170333822013047
4445,1.0,0.416667,0.083333,0.333333,0.0,0.0,0.0195530726256983,0.0550918196994991,0.0,1,0.7542355416731403,0.5158821938223711,0.4656392259864456,0.4807611839546679,0.0,0.5295948065119949,0.6297967648298304
4446,1.0,1.0,0.5,1.0,0.0,0.0,0.1452513966480447,0.1318864774624374,1.0,1,0.5399113506829207,0.7090144469047502,0.5910936944218732,0.7353774885913202,0.0,0.6994529958358485,0.4575259874187254
4447,1.0,0.416667,0.0,0.416667,0.0,0.0,0.0139664804469273,0.0984974958263773,0.0,1,0.7602165838007022,0.3964602007293948,0.0,0.4272822483488842,0.0,0.5821466545101839,0.5750705816714394
4448,0.818182,1.0,0.0,1.0,0.0,0.0,0.0335195530726257,0.0317195325542571,0.090909,1,0.191904050731113,0.5488676689039039,0.0,0.5915383465573745,0.0,0.5576337634602012,0.1193577943997378
4449,1.0,0.0,0.0,0.0,0.1111113333333333,0.016260162601626,0.0,0.0818030050083472,0.0,1,0.7857588799077782,0.0,0.0,0.0,0.5498522792822211,0.594232439399796,0.5819849012915683
4450,1.0,0.416667,0.416667,0.0,0.1666666666666666,0.032520325203252,0.0139664804469273,0.1485809682804674,0.083333,1,0.7141821946880758,0.6542369816146572,0.6656318973612679,0.0,0.6342920145679493,0.6446929387151682,0.4896060185413495
4451,0.636364,0.5,0.083333,0.416667,0.0,0.0,0.0195530726256983,0.1986644407345576,1.0,1,0.446883063523036,0.6259302257764829,0.4726366457646661,0.6555368369696273,0.0,0.6704450837678306,0.4439258956894073
4452,0.818182,0.0,0.0,0.0,0.1111113333333333,0.016260162601626,0.0,0.0984974958263773,0.0,1,0.6802256161178879,0.0,0.0,0.0,0.6497847792573863,0.5491118264963526,0.5045990595904284
4453,1.0,0.0,0.0,0.0,0.1666666666666666,0.024390243902439,0.0,0.015025041736227,0.0,1,0.6189537806417262,0.0,0.0,0.0,0.4634787759360704,0.4759976821506606,0.4835925636686768
4454,1.0,0.083333,0.083333,0.0,0.1111113333333333,0.040650406504065,0.0027932960893854,0.3989983305509182,0.0,1,0.8721782569287315,0.0009212925364643,0.0009373387874804,0.0,0.8075568450210535,0.6440669493269816,0.6754257040483089
4455,0.555556,0.0,0.0,0.0,0.074074,0.016260162601626,0.0,0.0984974958263773,0.0,0,0.7226804099314623,0.0,0.0,0.0,0.7413816113297342,0.5872851767341282,0.5472304799692991
4456,1.0,1.0,0.666667,1.0,0.0,0.0,0.2513966480446927,0.1986644407345576,0.909091,1,0.5755378477739908,0.7721679724610857,0.6407075750544952,0.8081053245015923,0.0,0.7617102691417464,0.4591775162819573
4457,1.0,1.0,1.0,1.0,0.0,0.0,0.2122905027932961,0.332220367278798,0.833333,1,0.6092981092185003,0.7602968737074239,0.7360846178741187,0.7082708412605944,0.0,0.7466671761799172,0.4786149046735907
4458,1.0,0.111111,0.111111,0.0,0.0,0.0,0.0027932960893854,0.0651085141903172,0.0,0,0.755764348133752,0.703807274436993,0.716065561295477,0.0,0.0,0.5637457621826342,0.5201391378292002
4459,1.0,0.0,0.0,0.0,0.2222219999999999,0.056910569105691,0.0,0.0333889816360601,0.083333,1,0.6051966944583592,0.0,0.0,0.0,0.6075463027363378,0.681106481526702,0.4814937052607524
4460,0.818182,0.333333,0.333333,0.0,0.0,0.0,0.0195530726256983,0.0601001669449081,0.125,1,0.5169124574293117,0.6438214626718836,0.6550349702068746,0.0,0.0,0.579188390336003,0.4571592515665365
4461,0.833333,0.0,0.0,0.0,0.5555553333333333,0.0894308943089431,0.0,0.332220367278798,0.0,0,0.7607375572650952,0.0,0.0,0.0,0.7497527314711384,0.5352834614074031,0.4779013475540246
4462,1.0,1.0,0.0,1.0,0.0,0.0,0.4525139664804469,0.1819699499165275,0.0,1,0.863826238692524,0.6300200338327875,0.0,0.678999748437938,0.0,0.4192182354297627,0.9626870319472064
4463,0.636364,0.916667,0.083333,0.833333,0.0,0.0,0.0335195530726257,0.0651085141903172,0.0,1,0.3299584750243003,0.6995041246194861,0.3234876759349693,0.7523060774518617,0.0,0.6935192505603017,0.2740702413873637
4464,1.0,1.0,0.666667,1.0,0.0,0.0,0.0949720670391061,0.2988313856427379,0.0,1,0.8332895629473862,0.713241574563116,0.6718412169063084,0.6857862814597008,0.0,0.6705763559734511,0.6073961673175025
4465,1.0,0.5,0.5,0.0,0.0,0.0,0.0391061452513966,0.2153589315525876,0.0,1,0.6542403197438796,0.6957343070063732,0.7078519861244175,0.0,0.0,0.6703750368898204,0.4836035756132741
4466,1.0,0.833333,0.833333,0.0,0.0,0.0,0.0391061452513966,0.332220367278798,0.0,1,0.6437645458277034,0.6940072954664517,0.706094895039096,0.0,0.0,0.6903710997799968,0.4774030200069481
4467,1.0,0.916667,0.25,0.75,0.0,0.0,0.0921787709497206,0.1986644407345576,0.0,1,0.5792697916382274,0.5538022825056502,0.5304532386500344,0.4760537523667185,0.0,0.5382076849975822,0.4590818143399383
4468,0.857143,0.285714,0.285714,0.0,0.095238,0.008130081300813,0.0139664804469273,0.0383973288814691,0.0,0,0.6901978270649022,0.4735929962689424,0.4818416163291396,0.0,0.6555945816387084,0.547512602748777,0.5488384416425356
4469,0.857143,0.857143,0.142857,0.714286,0.095238,0.024390243902439,0.0195530726256983,0.0383973288814691,0.0,0,0.6926006008645306,0.5343756313334135,0.4002157754916198,0.5517707757715029,0.6471280827786487,0.4874550561965335,0.5786522393950773
4470,1.0,0.666667,0.083333,0.583333,0.2222219999999999,0.040650406504065,0.0307262569832402,0.1151919866444073,0.416667,1,0.5999068844546531,0.6503122295458543,0.4839120682646511,0.6845715549434973,0.6567783739280215,0.7481615602384462,0.4688034667004213
4471,0.636364,0.666667,0.0,0.583333,0.0,0.0,0.0391061452513966,0.1318864774624374,0.090909,1,0.3342638428757074,0.5044084262398681,0.0,0.5436227042547463,0.0,0.4935939078215793,0.4048462903583831
4472,1.0,1.0,0.0,0.916667,0.0555553333333333,0.008130081300813,0.0726256983240223,0.0918196994991652,0.0,1,0.7616643282912795,0.5959457895935039,0.0,0.6422764665988925,0.5589504340489152,0.6073883152171489,0.6011181551256031
4473,1.0,1.0,0.0,1.0,0.0,0.0,0.0642458100558659,0.0984974958263773,0.8,1,0.3289235887546813,0.5814842864277915,0.0,0.6266906812520107,0.0,0.6030663205374438,0.4453523975122473
4474,1.0,0.083333,0.083333,0.0,0.2222219999999999,0.032520325203252,0.0027932960893854,0.2988313856427379,0.0,1,0.8693932037477076,0.4856222953673427,0.494080431021383,0.0,0.7032982087516345,0.670150198755356,0.6470086791693997
4475,1.0,1.0,0.0,1.0,0.0,0.0,0.0391061452513966,0.0984974958263773,0.333333,1,0.4847172828441364,0.6090951433590098,0.0,0.656448091974967,0.0,0.6264586297161029,0.4586045010965856
4476,1.0,0.75,0.25,0.666667,0.0,0.0,0.0726256983240223,0.2320534223706177,0.0,1,0.8020676275959309,0.7046423978861404,0.691777768763003,0.6147892077552572,0.0,0.7249504253288723,0.5770250255112664
4477,1.0,0.0,0.0,0.0,0.1666666666666666,0.056910569105691,0.0,0.1652754590984975,0.0,1,0.8626188646274697,0.0,0.0,0.0,0.7494469558844442,0.6244005493944157,0.6745125618367098
4478,1.0,1.0,1.0,0.0,0.0,0.0,0.0335195530726257,0.1485809682804674,0.0,1,0.5694948277056926,0.5028769293502962,0.5116355908168472,0.0,0.0,0.5316651777934233,0.4668337315494468
4479,1.0,0.0,0.0,0.0,0.1111113333333333,0.016260162601626,0.0,0.332220367278798,0.0,1,0.8582144411594677,0.0,0.0,0.0,0.6700832565674352,0.6636818735939429,0.6320115801716107
4480,1.0,1.0,1.0,1.0,0.0,0.0,0.1368715083798882,0.2988313856427379,0.5,1,0.4484437689773218,0.650679265149461,0.5996421060897795,0.62908204961297,0.0,0.6494614602715665,0.4602466434674015
4481,1.0,1.0,0.0,1.0,0.1111113333333333,0.016260162601626,0.0363128491620111,0.4657762938230384,0.0,1,0.9338211495128752,0.6119227347939726,0.0,0.6594955091520762,0.7168587814836203,0.74731298934539,0.708983140658982
4482,1.0,0.75,0.5,0.5,0.0,0.0,0.0391061452513966,0.2053422370617696,0.0,1,0.8208672674504108,0.6320759738774249,0.5895086299821449,0.5981162683561043,0.0,0.6635514240898887,0.6147723477210516
4483,0.909091,0.454545,0.0,0.454545,0.0,0.0,0.0139664804469273,0.021702838063439,0.090909,0,0.4189951833240906,0.5077211277272763,0.0,0.5471929454467861,0.0,0.5430641277386512,0.4331336735871154
4484,1.0,0.0,0.0,0.0,0.0555553333333333,0.024390243902439,0.0,0.0383973288814691,0.0,1,0.701357738327724,0.0,0.0,0.0,0.5073985648810073,0.5061781567453478,0.4813077008271852
4485,1.0,0.0,0.0,0.0,0.4444446666666666,0.1300813008130081,0.0,0.2821368948247079,0.0,1,0.8108276275069844,0.0,0.0,0.0,0.678287638462902,0.6062209564422851,0.5801699783035653
4486,1.0,1.0,0.333333,1.0,0.1666666666666666,0.040650406504065,0.0810055865921787,0.0383973288814691,0.0,1,0.7236096333336633,0.5789136660193845,0.4464140962555009,0.5993577829488904,0.572385305611326,0.6498635839844197,0.6120751277462364
4487,1.0,1.0,0.142857,0.857143,0.2857139999999999,0.040650406504065,0.0223463687150838,0.0317195325542571,0.0,0,0.6775872803215786,0.5623640577022946,0.4995807139997069,0.5445038907263325,0.617388987994953,0.5443291903919577,0.5388269588013952
4488,1.0,0.916667,0.333333,0.666667,0.0,0.0,0.0558659217877095,0.2988313856427379,0.0,1,0.7885082556917515,0.6644559474788154,0.6253031714706139,0.6288628491813076,0.0,0.709027800716222,0.5589576974743152
4489,1.0,0.0,0.0,0.0,0.5,0.1951219512195122,0.0,0.2487479131886477,0.0,1,0.9025300902268923,0.0,0.0,0.0,0.8173846730101396,0.7720964057532061,0.7615375432632318
4490,1.0,0.5,0.083333,0.416667,0.2222219999999999,0.048780487804878,0.0614525139664804,0.1485809682804674,0.0,1,0.8355297384152999,0.6297691954050055,0.5815815841894717,0.6028428382887995,0.710665058170717,0.643702278059692,0.6235672177186716
4491,1.0,0.333333,0.0,0.333333,0.0,0.0,0.0111731843575419,0.0984974958263773,0.083333,1,0.2799152191858848,0.4073798425752965,0.0,0.4390508170740614,0.0,0.4549353975071099,0.3911811236310294
4492,1.0,0.0,0.0,0.0,0.0555553333333333,0.008130081300813,0.0,0.2320534223706177,0.083333,1,0.5812915665479536,0.0,0.0,0.0,0.4889797699895489,0.5871483365742713,0.4573075477173581
4493,1.0,0.25,0.0,0.25,0.2777779999999999,0.0813008130081301,0.0223463687150838,0.1318864774624374,0.0,1,0.7421654441660912,0.4704598333765756,0.0,0.507034842320001,0.594868178646569,0.5426026182836403,0.5560058089605152
4494,1.0,0.0,0.0,0.0,0.0555553333333333,0.016260162601626,0.0,0.0984974958263773,0.0,1,0.8046997714221444,0.0,0.0,0.0,0.4286877809354783,0.6186751497385554,0.6468310002385055
4495,0.909091,0.75,0.166667,0.5,0.0,0.0,0.0391061452513966,0.1652754590984975,0.75,1,0.4105390270320736,0.5743473618065403,0.4725929659442995,0.5829349459305366,0.0,0.5683697015385607,0.4475270451331201
4496,1.0,0.0,0.0,0.0,0.1111113333333333,0.016260162601626,0.0,0.0818030050083472,0.0,1,0.7674677911158972,0.0,0.0,0.0,0.632929597356371,0.5595832129599765,0.5840217247322406
4497,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0317195325542571,0.333333,1,0.4359703821863524,0.600643950144934,0.0,0.647339876746559,0.0,0.6072117854852618,0.4525007601313091
4498,0.909091,0.0,0.0,0.0,0.2777779999999999,0.056910569105691,0.0,0.0450751252086811,0.0,1,0.6580185649362119,0.0,0.0,0.0,0.6710000025003395,0.4920856013986131,0.4979571880545276
4499,1.0,0.333333,0.333333,0.0,0.0,0.0,0.0167597765363128,0.0634390651085142,0.0,1,0.6457393636962225,0.5765974403496549,0.586640099870797,0.0,0.0,0.4839666437377964,0.5074619223276989
4500,0.727273,0.083333,0.0,0.083333,0.0,0.0,0.0027932960893854,0.2320534223706177,0.0,1,0.4634471106780854,0.3510039957822917,0.0,0.3782921368182116,0.0,0.5785744517856587,0.4738772290327038
4501,1.0,1.0,1.0,0.833333,0.0,0.0,0.1731843575418994,0.2654424040066778,0.25,1,0.6407823067155162,0.7399631235797463,0.6462382704612843,0.7586928481016162,0.0,0.7205873511626284,0.474857076868385
4502,1.0,0.333333,0.333333,0.0,0.0,0.0,0.0139664804469273,0.2153589315525876,0.0,1,0.7180071896337239,0.4669365017013481,0.475069184881031,0.0,0.0,0.6972848034085536,0.5242779163791479
4503,0.166667,0.833333,0.166667,0.5,0.0,0.0,0.0139664804469273,0.1986644407345576,1.0,0,0.2589785379117478,0.5196808837228618,0.4014192211535353,0.530680851469944,0.0,0.5309424567664636,0.3913642309420725
4504,1.0,0.166667,0.166667,0.0,0.1111113333333333,0.016260162601626,0.0195530726256983,0.0383973288814691,0.0,1,0.7142302595659477,0.6226528269374366,0.6334976380712102,0.0,0.5767748687024605,0.5490014781934143,0.5442871709832903
4505,1.0,1.0,0.833333,0.666667,0.0,0.0,0.159217877094972,0.6160267111853089,0.0,1,0.9342561143774628,0.8257318155609037,0.8207050358206408,0.7222591676282525,0.0,0.7185588312344203,0.6842756460745191
4506,1.0,0.0,0.0,0.0,0.1666666666666666,0.073170731707317,0.0,0.2487479131886477,0.0,1,0.8896202543169316,0.0,0.0,0.0,0.7604896721739217,0.6896432268586498,0.6880266219148464
4507,1.0,0.166667,0.166667,0.0,0.0555553333333333,0.008130081300813,0.0139664804469273,0.1485809682804674,0.0,1,0.8041182820795976,0.7196326851077858,0.7321666048429137,0.0,0.6774888980554612,0.5993414180348968,0.6018660782876558
4508,0.818182,0.666667,0.666667,0.416667,0.0555553333333333,0.008130081300813,0.1368715083798882,0.2320534223706177,0.142857,1,0.6933318205327966,0.8085420685539866,0.8153957592166478,0.611623128491392,0.5251123822100994,0.828755549832529,0.4979767727714972
4509,1.0,0.0,0.0,0.0,0.3999999999999999,0.0894308943089431,0.0,0.332220367278798,0.0,0,0.9051053643685324,0.0,0.0,0.0,0.8576484532144663,0.7026217429131858,0.6718011382717595
4510,1.0,1.0,0.083333,1.0,0.2222219999999999,0.040650406504065,0.1145251396648044,0.2153589315525876,0.25,1,0.5749675009995335,0.6799232863967112,0.4553767500301915,0.7243893877805517,0.5271014333637075,0.6531122532046992,0.4650450706360094
4511,0.727273,0.083333,0.083333,0.0,0.0,0.0,0.0027932960893854,0.0984974958263773,0.142857,1,0.5221226719508202,0.5426451326262121,0.5520964411586698,0.0,0.0,0.6203822295219681,0.4592551679979486
4512,1.0,1.0,0.0,0.916667,0.0,0.0,0.0335195530726257,0.0317195325542571,0.166667,1,0.4539520986307068,0.6079999220620154,0.0,0.6552677247720083,0.0,0.6083043039046169,0.4557449927926399
4513,1.0,0.0,0.0,0.0,0.2222219999999999,0.040650406504065,0.0,0.0517529215358931,0.0,1,0.7449699896553893,0.0,0.0,0.0,0.4448794392898376,0.541920567433077,0.5383434642689626
4514,1.0,0.5,0.083333,0.416667,0.4444446666666666,0.2032520325203252,0.0251396648044692,0.2654424040066778,0.0,1,0.9062339395497424,0.5465854707306018,0.4940605551333659,0.5169078827280469,0.7865228841145829,0.7481329538192667,0.7553775477236094
4515,1.0,1.0,1.0,1.0,0.6666666666666666,0.3902439024390244,0.8603351955307262,0.4657762938230384,0.166667,1,0.8978177075307402,0.8657335127288396,0.7570597518820981,0.9018065294775512,0.8944222743422187,0.9146672574710252,0.6565765247417715
4516,0.636364,0.636364,0.454545,0.181818,0.0,0.0,0.0251396648044692,0.1986644407345576,0.5,0,0.4675754438210661,0.6804821510096856,0.665945787150681,0.5930159221976501,0.0,0.6383005903740182,0.4391227950224736
4517,1.0,1.0,1.0,1.0,0.0,0.0,0.1955307262569832,0.2821368948247079,0.0,1,0.6020251578778426,0.7324265979166158,0.5983895433134291,0.7658293819849366,0.0,0.7258475139574645,0.4665806579018411
4518,1.0,0.916667,0.916667,0.416667,0.0,0.0,0.1368715083798882,0.0818030050083472,0.090909,1,0.6031913254803268,0.7277416630688696,0.720769672958921,0.617880372621533,0.0,0.6931898534382768,0.4580030980610905
4519,0.909091,0.75,0.333333,0.5,0.0,0.0,0.0418994413407821,0.1713461830383973,0.0,1,0.728603500185227,0.7079692846005076,0.67121428543503,0.6732062715588569,0.0,0.7526155491071269,0.5154311116587458
4520,1.0,0.083333,0.083333,0.0,0.2222219999999999,0.048780487804878,0.0027932960893854,0.0984974958263773,0.0,1,0.6401694252013074,0.4948235687998975,0.5034419640211465,0.0,0.687619080244156,0.605863207483159,0.4481709282345387
4521,0.363636,0.083333,0.083333,0.0,0.0,0.0,0.0027932960893854,0.2153589315525876,0.5,1,0.1568664720210419,0.3117430787116603,0.3171727413818159,0.0,0.0,0.4834133398922183,0.3585996789690136
4522,1.0,1.0,0.0,1.0,0.0,0.0,0.0335195530726257,0.0818030050083472,0.0,1,0.3988108176783672,0.4805022420504031,0.0,0.5178579790411575,0.0,0.4504427303810753,0.4546948312211721
4523,0.090909,0.333333,0.0,0.333333,0.0,0.0,0.0111731843575419,0.649415692821369,0.0,1,0.3016836218118595,0.4527932004493168,0.0,0.487994750467084,0.0,0.7561198396700203,0.3731463461636873
4524,1.0,0.0,0.0,0.0,0.0555553333333333,0.008130081300813,0.0,0.1652754590984975,0.0,1,0.8478592645464867,0.0,0.0,0.0,0.7201397752005583,0.6705745549912165,0.6386854866347873
4525,0.727273,0.583333,0.0,0.583333,0.0,0.0,0.0195530726256983,0.0317195325542571,0.125,1,0.355514938841344,0.4619653144571153,0.0,0.4978799331112795,0.0,0.5149034628503267,0.4331226787096922
4526,1.0,0.0,0.0,0.0,0.1111113333333333,0.040650406504065,0.0,0.0383973288814691,0.0,1,0.7217454791951748,0.0,0.0,0.0,0.5225039416399768,0.6167684054630439,0.6161251547137995
4527,1.0,0.416667,0.0,0.416667,0.0,0.0,0.0139664804469273,0.0517529215358931,0.0,1,0.722732001907401,0.3749578361030738,0.0,0.4041082230988113,0.0,0.5530138492938522,0.5371357830381164
4528,1.0,0.0,0.0,0.0,0.0555553333333333,0.008130081300813,0.0,0.008347245409015,0.083333,1,0.5115543928209807,0.0,0.0,0.0,0.5152783176762779,0.5402242480796574,0.4446220398758626
4529,0.727273,0.083333,0.083333,0.0,0.0,0.0,0.0027932960893854,0.0383973288814691,0.142857,1,0.5384524485374104,0.5436943125323985,0.5531638947439207,0.0,0.0,0.6865150045843081,0.4783600027974605
4530,1.0,0.333333,0.25,0.083333,0.0,0.0,0.0139664804469273,0.2320534223706177,0.0,1,0.7868471375190391,0.677013583231228,0.6756015825786305,0.5271662548413254,0.0,0.672149909287807,0.5730352348657058
4531,1.0,1.0,0.0,1.0,0.1111113333333333,0.024390243902439,0.2290502793296089,0.1986644407345576,0.0,1,0.8661342305693811,0.6881721846520951,0.0,0.7416728281132339,0.64990247577336,0.7037374770148531,0.6862408559550534
4532,1.0,0.666667,0.583333,0.083333,0.0,0.0,0.0642458100558659,0.1151919866444073,0.0,1,0.81238107974695,0.7593427314416494,0.7716920679831621,0.3540632702200196,0.0,0.7627596345861757,0.6007919585796871
4533,0.363636,0.0,0.0,0.0,0.2222219999999999,0.032520325203252,0.0,0.2320534223706177,0.0,1,0.7110903951849097,0.0,0.0,0.0,0.4695273066495909,0.7660768882024198,0.5346379425806361
4534,0.545455,0.5,0.333333,0.333333,0.0,0.0,0.0363128491620111,0.2320534223706177,0.666667,1,0.4363207444029412,0.6191016421527207,0.6006268502905658,0.5359214844724576,0.0,0.6801570186900502,0.4440170052551739
4535,1.0,1.0,1.0,0.416667,0.0,0.0,0.0726256983240223,0.1819699499165275,0.0,1,0.8642169640975595,0.6820141559292779,0.6800575397320552,0.5368454475834419,0.0,0.6872855758778846,0.6490373320302251
